LEI_Code,NSA,Period,Item,Label,Amount,n_quarters
529900USFSZYPS075O24,DE,201512,1620101,OWN FUNDS,13109.252,4
529900USFSZYPS075O24,DE,201512,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),12966.718,4
529900USFSZYPS075O24,DE,201512,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),441.28,4
529900USFSZYPS075O24,DE,201512,1620104,Retained earnings,2768.482,4
529900USFSZYPS075O24,DE,201512,1620105,Accumulated other comprehensive income,-606.84,4
529900USFSZYPS075O24,DE,201512,1620106,Other Reserves,10880.818,4
529900USFSZYPS075O24,DE,201512,1620107,Funds for general banking risk,0,4
529900USFSZYPS075O24,DE,201512,1620108,Minority interest given recognition in CET1 capital,0,4
529900USFSZYPS075O24,DE,201512,1620109,Adjustments to CET1 due to prudential filters,6.206,4
529900USFSZYPS075O24,DE,201512,1620110,(-) Intangible assets (including Goodwill),-295.056,4
529900USFSZYPS075O24,DE,201512,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-3.975,4
529900USFSZYPS075O24,DE,201512,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,0,4
529900USFSZYPS075O24,DE,201512,1620113,(-) Defined benefit pension fund assets,-2.635,4
529900USFSZYPS075O24,DE,201512,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,4
529900USFSZYPS075O24,DE,201512,1620115,(-) Excess deduction from AT1 items over AT1 Capital,-172.561,4
529900USFSZYPS075O24,DE,201512,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,-196.601,4
529900USFSZYPS075O24,DE,201512,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),-196.601,4
529900USFSZYPS075O24,DE,201512,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,4
529900USFSZYPS075O24,DE,201512,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,-377.322,4
529900USFSZYPS075O24,DE,201512,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,4
529900USFSZYPS075O24,DE,201512,1620121,(-) Amount exceding the 17.65% threshold,0,4
529900USFSZYPS075O24,DE,201512,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,4
529900USFSZYPS075O24,DE,201512,1620123,CET1 capital elements or deductions - other,0,4
529900USFSZYPS075O24,DE,201512,1620124,Transitional adjustments,524.922,4
529900USFSZYPS075O24,DE,201512,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,4
529900USFSZYPS075O24,DE,201512,1620126,Transitional adjustments due to additional minority interests (+/-),188.149,4
529900USFSZYPS075O24,DE,201512,1620127,Other transitional adjustments to CET1 Capital (+/-),336.773,4
529900USFSZYPS075O24,DE,201512,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),0,4
529900USFSZYPS075O24,DE,201512,1620129,Additional Tier 1 Capital instruments,0,4
529900USFSZYPS075O24,DE,201512,1620130,(-) Excess deduction from T2 items over T2 capital,0,4
529900USFSZYPS075O24,DE,201512,1620131,Other Additional Tier 1 Capital components and deductions,172.561,4
529900USFSZYPS075O24,DE,201512,1620132,Additional Tier 1 transitional adjustments,-172.561,4
529900USFSZYPS075O24,DE,201512,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),12966.718,4
529900USFSZYPS075O24,DE,201512,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),142.534,4
529900USFSZYPS075O24,DE,201512,1620135,Tier 2 Capital instruments,139.932,4
529900USFSZYPS075O24,DE,201512,1620136,Other Tier 2 Capital components and deductions,0,4
529900USFSZYPS075O24,DE,201512,1620137,Tier 2 transitional adjustments,2.602,4
529900USFSZYPS075O24,DE,201512,1620138,TOTAL RISK EXPOSURE AMOUNT,108343.422,4
529900USFSZYPS075O24,DE,201512,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,221.634,4
529900USFSZYPS075O24,DE,201512,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.119681636,4
529900USFSZYPS075O24,DE,201512,1620141,TIER 1 CAPITAL RATIO (transitional period),0.119681636,4
529900USFSZYPS075O24,DE,201512,1620142,TOTAL CAPITAL RATIO (transitional period),0.120997212,4
529900USFSZYPS075O24,DE,201512,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),12614.357,4
529900USFSZYPS075O24,DE,201512,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1166680392,4
529900USFSZYPS075O24,DE,201512,1620201,Risk exposure amount for credit exposures,94824.178,4
529900USFSZYPS075O24,DE,201512,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,560.341,4
529900USFSZYPS075O24,DE,201512,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,0,4
529900USFSZYPS075O24,DE,201512,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,94263.837,4
529900USFSZYPS075O24,DE,201512,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",6157.824,4
529900USFSZYPS075O24,DE,201512,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,4
529900USFSZYPS075O24,DE,201512,1620207,Risk exposure amount for Credit Valuation Adjustment,455.294,4
529900USFSZYPS075O24,DE,201512,1620208,Risk exposure amount for operational risk,6906.126,4
529900USFSZYPS075O24,DE,201512,1620209,Other risk exposure amounts,0,4
529900USFSZYPS075O24,DE,201512,1620210,Total Risk exposure amount,108343.422,4
529900USFSZYPS075O24,DE,201512,1620301,Interest income,5339.346,4
529900USFSZYPS075O24,DE,201512,1620302,Interest income - Of which debt securities income,44.251,4
529900USFSZYPS075O24,DE,201512,1620303,Interest income - Of which loans and advances income,5265.56,4
529900USFSZYPS075O24,DE,201512,1620304,Interest expenses,2616.15,4
529900USFSZYPS075O24,DE,201512,1620305,Interest expenses - (Of which deposits expenses),2031.102,4
529900USFSZYPS075O24,DE,201512,1620306,Interest expenses - (Of which debt securities issued expenses),453.353,4
529900USFSZYPS075O24,DE,201512,1620307,Expenses on share capital repayable on demand,0,4
529900USFSZYPS075O24,DE,201512,1620308,Dividend income,0.035,4
529900USFSZYPS075O24,DE,201512,1620309,Net Fee and commission income,222.423,4
529900USFSZYPS075O24,DE,201512,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,110.822,4
529900USFSZYPS075O24,DE,201512,1620311,Gains or (-) losses on financial assets and liabilities held for trading_ net,207.154,4
529900USFSZYPS075O24,DE,201512,1620312,Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss_ net,0,4
529900USFSZYPS075O24,DE,201512,1620313,Gains or (-) losses from hedge accounting_ net,-38.625,4
529900USFSZYPS075O24,DE,201512,1620314,Exchange differences [gain or (-) loss]_ net,-112.564,4
529900USFSZYPS075O24,DE,201512,1620315,Net other operating income /(expenses),3853.62,4
529900USFSZYPS075O24,DE,201512,1620316,TOTAL OPERATING INCOME_ NET,6966.061,4
529900USFSZYPS075O24,DE,201512,1620317,(Administrative expenses),1979.29,4
529900USFSZYPS075O24,DE,201512,1620318,(Depreciation),2682.066,4
529900USFSZYPS075O24,DE,201512,1620319,(Provisions or (-) reversal of provisions),164.52,4
529900USFSZYPS075O24,DE,201512,1620320,(Provisions or (-) reversal of provisions) - (Commitments and guarantees given),3.55,4
529900USFSZYPS075O24,DE,201512,1620321,(Provisions or (-) reversal of provisions) - (Other provisions),160.97,4
529900USFSZYPS075O24,DE,201512,1620322,(Other provisions) - Of which pending legal issues and tax litigation,427.308,4
529900USFSZYPS075O24,DE,201512,1620323,(Other provisions) - Of which restructuring,0,4
529900USFSZYPS075O24,DE,201512,1620324,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss),657.104,4
529900USFSZYPS075O24,DE,201512,1620325,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Loans and receivables),657.104,4
529900USFSZYPS075O24,DE,201512,1620326,(Impairment or (-) reversal of impairment on financial assets not measured at fair value through profit or loss) - (Held to maturity investments_ AFS assets and financial assets measured at cost),0,4
529900USFSZYPS075O24,DE,201512,1620327,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets),374.905,4
529900USFSZYPS075O24,DE,201512,1620328,(Impairment or (-) reversal of impairment of investments in subsidaries_ joint ventures and associates and on non-financial assets) - (of which Goodwill),1.38,4
529900USFSZYPS075O24,DE,201512,1620329,Negative goodwill recognised in profit or loss,0,4
529900USFSZYPS075O24,DE,201512,1620330,Share of the profit or (-) loss of investments in subsidaries_ joint ventures and associates,61.706,4
529900USFSZYPS075O24,DE,201512,1620331,Profit or (-) loss from non-current assets and disposal groups classified as held for sale not qualifying as discontinued operations,0,4
529900USFSZYPS075O24,DE,201512,1620332,PROFIT OR (-) LOSS BEFORE TAX FROM CONTINUING OPERATIONS,1169.882,4
529900USFSZYPS075O24,DE,201512,1620333,PROFIT OR (-) LOSS AFTER TAX FROM CONTINUING OPERATIONS,930.592,4
529900USFSZYPS075O24,DE,201512,1620334,Profit  or (-) loss after tax from discontinued operations,0,4
529900USFSZYPS075O24,DE,201512,1620335,PROFIT OR (-) LOSS FOR THE YEAR,930.592,4
529900USFSZYPS075O24,DE,201512,1620336,PROFIT OR (-) LOSS FOR THE YEAR - Of which attributable to owners of the parent,903.197,4
529900USFSZYPS075O24,DE,201606,1620101,OWN FUNDS,13400.013,2
529900USFSZYPS075O24,DE,201606,1620102,COMMON EQUITY TIER 1 CAPITAL (net of deductions and after applying transitional adjustments),13254.203,2
529900USFSZYPS075O24,DE,201606,1620103,Capital instruments eligible as CET1 Capital (including share premium and net own capital instruments),441.28,2
529900USFSZYPS075O24,DE,201606,1620104,Retained earnings,3197.527,2
529900USFSZYPS075O24,DE,201606,1620105,Accumulated other comprehensive income,-914.826,2
529900USFSZYPS075O24,DE,201606,1620106,Other Reserves,11402.012,2
529900USFSZYPS075O24,DE,201606,1620107,Funds for general banking risk,0,2
529900USFSZYPS075O24,DE,201606,1620108,Minority interest given recognition in CET1 capital,0,2
529900USFSZYPS075O24,DE,201606,1620109,Adjustments to CET1 due to prudential filters,-43.652,2
529900USFSZYPS075O24,DE,201606,1620110,(-) Intangible assets (including Goodwill),-235.419,2
529900USFSZYPS075O24,DE,201606,1620111,(-) DTAs that rely on future profitability and do not arise from temporary differences net of associated DTLs,-5.191,2
529900USFSZYPS075O24,DE,201606,1620112,(-) IRB shortfall of credit risk adjustments to expected losses,0,2
529900USFSZYPS075O24,DE,201606,1620113,(-) Defined benefit pension fund assets,-2.359,2
529900USFSZYPS075O24,DE,201606,1620114,(-) Reciprocal cross holdings in CET1 Capital,0,2
529900USFSZYPS075O24,DE,201606,1620115,(-) Excess deduction from AT1 items over AT1 Capital,-104.518,2
529900USFSZYPS075O24,DE,201606,1620116,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight,-155.047,2
529900USFSZYPS075O24,DE,201606,1620117,(-) Deductions related to assets which can alternatively be subject to a 1.250% risk weight - Of which: from securitisation positions (-),-155.047,2
529900USFSZYPS075O24,DE,201606,1620118,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution does not have a significant investment,0,2
529900USFSZYPS075O24,DE,201606,1620119,(-) Deductible DTAs that rely on future profitability and arise from temporary differences,-886.532,2
529900USFSZYPS075O24,DE,201606,1620120,(-) Holdings of CET1 capital instruments of financial sector entities where the institiution has a significant investment,0,2
529900USFSZYPS075O24,DE,201606,1620121,(-) Amount exceding the 17.65% threshold,0,2
529900USFSZYPS075O24,DE,201606,1620122,(-) Additional deductions of CET1 Capital due to Article 3 CRR,0,2
529900USFSZYPS075O24,DE,201606,1620123,CET1 capital elements or deductions - other,0,2
529900USFSZYPS075O24,DE,201606,1620124,Transitional adjustments,560.928,2
529900USFSZYPS075O24,DE,201606,1620125,Transitional adjustments due to grandfathered CET1 Capital instruments (+/-),0,2
529900USFSZYPS075O24,DE,201606,1620126,Transitional adjustments due to additional minority interests (+/-),134.668,2
529900USFSZYPS075O24,DE,201606,1620127,Other transitional adjustments to CET1 Capital (+/-),426.26,2
529900USFSZYPS075O24,DE,201606,1620128,ADDITIONAL TIER 1 CAPITAL (net of deductions and after transitional adjustments),0,2
529900USFSZYPS075O24,DE,201606,1620129,Additional Tier 1 Capital instruments,0,2
529900USFSZYPS075O24,DE,201606,1620130,(-) Excess deduction from T2 items over T2 capital,0,2
529900USFSZYPS075O24,DE,201606,1620131,Other Additional Tier 1 Capital components and deductions,104.518,2
529900USFSZYPS075O24,DE,201606,1620132,Additional Tier 1 transitional adjustments,-104.518,2
529900USFSZYPS075O24,DE,201606,1620133,TIER 1 CAPITAL (net of deductions and after transitional adjustments),13254.203,2
529900USFSZYPS075O24,DE,201606,1620134,TIER 2 CAPITAL (net of deductions and after transitional adjustments),145.81,2
529900USFSZYPS075O24,DE,201606,1620135,Tier 2 Capital instruments,134.463,2
529900USFSZYPS075O24,DE,201606,1620136,Other Tier 2 Capital components and deductions,0,2
529900USFSZYPS075O24,DE,201606,1620137,Tier 2 transitional adjustments,11.347,2
529900USFSZYPS075O24,DE,201606,1620138,TOTAL RISK EXPOSURE AMOUNT,114048.612,2
529900USFSZYPS075O24,DE,201606,1620139,TOTAL RISK EXPOSURE AMOUNT - Of which: Transitional adjustments included,656.976,2
529900USFSZYPS075O24,DE,201606,1620140,COMMON EQUITY TIER 1 CAPITAL RATIO (transitional period),0.1162153819,2
529900USFSZYPS075O24,DE,201606,1620141,TIER 1 CAPITAL RATIO (transitional period),0.1162153819,2
529900USFSZYPS075O24,DE,201606,1620142,TOTAL CAPITAL RATIO (transitional period),0.1174938718,2
529900USFSZYPS075O24,DE,201606,1620143,COMMON EQUITY TIER 1 CAPITAL (fully loaded),12797.793,2
529900USFSZYPS075O24,DE,201606,1620146,COMMON EQUITY TIER 1 CAPITAL RATIO (fully loaded),0.1128636419,2
529900USFSZYPS075O24,DE,201606,1620201,Risk exposure amount for credit exposures,99816.744,2
529900USFSZYPS075O24,DE,201606,1620202,Risk exposure amount for credit exposures - of which: for securitisation and re-securitisations in the banking book,1010.334,2
529900USFSZYPS075O24,DE,201606,1620203,Risk exposure amount for credit exposures - of which: for contributions to the default fund of a CCP,0,2
529900USFSZYPS075O24,DE,201606,1620204,Risk exposure amount for credit exposures - of which: for Other credit risk,98806.41,2
529900USFSZYPS075O24,DE,201606,1620205,"Risk exposure amount for position, foreign exchange and commodities (Market risk)",6821.358,2
529900USFSZYPS075O24,DE,201606,1620206,Risk exposure amount for Market risk -   of which: Risk exposure amount for securitisation and re-securitisations in the trading book,0,2
529900USFSZYPS075O24,DE,201606,1620207,Risk exposure amount for Credit Valuation Adjustment,502.216,2
529900USFSZYPS075O24,DE,201606,1620208,Risk exposure amount for operational risk,6908.294,2
529900USFSZYPS075O24,DE,201606,1620209,Other risk exposure amounts,0,2
529900USFSZYPS075O24,DE,201606,1620210,Total Risk exposure amount,114048.612,2
529900USFSZYPS075O24,DE,201606,1620301,Interest income,2756.86,2
529900USFSZYPS075O24,DE,201606,1620302,Interest income - Of which debt securities income,32.455,2
529900USFSZYPS075O24,DE,201606,1620303,Interest income - Of which loans and advances income,2702.679,2
529900USFSZYPS075O24,DE,201606,1620304,Interest expenses,1469.047,2
529900USFSZYPS075O24,DE,201606,1620305,Interest expenses - (Of which deposits expenses),1216.702,2
529900USFSZYPS075O24,DE,201606,1620306,Interest expenses - (Of which debt securities issued expenses),190.532,2
529900USFSZYPS075O24,DE,201606,1620307,Expenses on share capital repayable on demand,0,2
529900USFSZYPS075O24,DE,201606,1620308,Dividend income,0,2
529900USFSZYPS075O24,DE,201606,1620309,Net Fee and commission income,158.845,2
529900USFSZYPS075O24,DE,201606,1620310,Gains or (-) losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss_ and of non financial assets_ net,85.088,2
